Dielectric Const (Typical),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,CuO,ZnO,SrO,PbO,Fe2O3,La2O3,Bi2O3,TiO2,GeO2,ZrO2,CeO2,TeO2,P2O5,V2O5,Nb2O5,WO3
7.2,50,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,54.7,0,5.8,26.7,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,54.1,2.4,8.3,13.2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,57.7,0,11.9,19.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,51.34,0,9.89,23.48,10.09,0,0,3.1,1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0
7.5,50.6,0,9.4,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,55.14,0,8.79,13.49,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,47,0,5.5,21.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,5.71,38.07,0,0,0,1.98,0,0,6.45,0,47.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,29.66,19.83,0,0,0,0,1.22,0.59,8.3,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,14.99,29.83,0,0,0,0,0,0,12.97,0,42.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,0.59,90.2,0,0,0,0,1.18,0,2.84,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,8.81,78.12,0,0,0,0,0,1.14,4.12,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.85,68.06,0,0,0,0,1.24,1.19,14.13,0,13.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,0,86,0,0,0,0,0,0,5.42,0,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,1.32,77.99,0,0,0,0,1.21,1.16,7.96,0,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,1.56,80.66,0,0,0,0,0,0,4.83,0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.87,26.5,10,3.5,37,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,52.3,8.66,0.7,0,1.01,6.47,8.31,3.43,4.67,0,7.15,6.85,0,0.01,0,0,0.44,0,0,0,0,0,0,0,0
10.2,25,37.5,3.5,0,0,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
45.25,7.47,27.09,0,0,24.02,0,0,0,0,0,36.41,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0
8.8,29.18,12.59,7.98,0,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,33.7,8.25,4.15,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,41.88,6.03,2.94,0,49.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,42.08,4.54,10.54,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,40.84,10.58,4.81,0,43.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,3.98,46.88,0,21.73,11.36,0,0,0,0,0,0,0,16.05,0,0,0,0,0,0,0,0,0,0,0,0
8,5.5,59.39,0,0,13.27,0,0,0,0,0,8.13,0,13.71,0,0,0,0,0,0,0,0,0,0,0,0
6.2,80.85,4.84,5.95,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,81.2,4.87,4.65,0,0,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,79.68,4.91,6.04,0,0,9.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,78.13,4.96,7.45,0,0,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,80.81,4.91,4.02,0,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,80.05,4.93,4.72,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,78.5,4.98,6.12,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,76.91,5.03,7.56,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,80.08,3.05,6.25,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,79.28,4.03,6.18,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,79.98,0,10,10,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,59.98,0,29.99,10,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,49.99,0,34.99,15,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,64.99,0,17.49,17.49,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,47.99,0,26.99,25,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,44.49,0,29.99,25.49,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.25,25.33,0,2.49,31.47,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,36.73,0,13.46,6.09,43.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30.07,0,7.38,18.67,43.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,39.41,6.8,6.97,14.68,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0
7.8,42.75,6.01,2.93,0,47.93,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,14.35,24.77,0,0,51.26,0,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05,25.59,20.45,0,0,40.62,0,13.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,53.01,16.64,0,0,20.66,0,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,11.14,24.15,0,64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.15,10.91,23.64,0,57.33,0,0,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,9.56,20.81,0,55.13,0,0,8.36,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,14.69,17.75,0,55.72,0,0,8.21,0,0,0.62,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,18.38,32.53,1.08,38.38,0,0,5.55,0,0,0.69,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21.12,12.62,0,54.48,0,0,8.17,0,0,0.61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,28.54,10.56,0,48.63,0,0,9.84,0,0,1.23,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.47,54.09,7.47,9.56,14.51,0,0,0,0,0,0,14.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16.11,23.98,0,0,29.65,11.93,18.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17.51,25.96,0,0,21.74,8.68,26.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,15,50,5,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
9.3,14,58,1,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
12.5,40,15,5,0,0,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,0,0,0,0
4.4,65,24.96,4.99,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,67.53,22.47,4.97,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,62.55,21.99,9.02,0,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,74.96,20.04,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,15.3,30.6,20.4,0,0,12.8,0,0,0,0.5,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0
9.8,15,40,11,0,0,10.5,0,0,0,0.5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
9.2,17,42,8,0,0,10,0,0,0,0.5,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0
8.3,45.82,0,0,24.71,25.07,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0
7.9,53.49,0,0,20.3,22.92,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0
7.7,49.34,0,0,24.04,23.38,0,0,0,0,0,0,1.1,0,2.14,0,0,0,0,0,0,0,0,0,0,0
7.5,47.81,0,0,21.81,26.13,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0.95,0,0,0,0,0,0
8.7,43.85,0,0,23.77,25.63,0,0,0,0,0,0,0,0,5.25,0,0,1.5,0,0,0,0,0,0,0,0
8.1,44.28,0,0,23.47,26.36,0,0,0,0,0,1.45,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0
7.3,45.19,0,0,24.36,24.72,0,0,0,0,0,2.84,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0
7.5,53.32,0,0,18.34,16.48,0,0,0,0,0,6.81,1.19,0,3.86,0,0,0,0,0,0,0,0,0,0,0
7,40.53,0,0,18.12,23.88,0,0,0,0,0,14.96,0,0,1.52,0,0,0,0,0.99,0,0,0,0,0,0
16,40.85,0,0,22.83,21.88,0,0,0,0,0,8.29,0,0,4.61,0,0,1.54,0,0,0,0,0,0,0,0
6.5,13.7,35.46,0,0,0,0,0,0,4.37,0,34.39,0,0,0,0,0,0,0,0,0.48,0,11.6,0,0,0
6.5,19.14,44.06,0,0,0,0,0,0,4.07,0,28.27,0,0,0,0,0,0,0,0,4.46,0,0,0,0,0
9.78,23.59,26.27,16.68,0,20.22,0,0,3.66,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.95,23.72,24.58,16.78,0,20.33,0,0,3.45,1.51,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.58,23.74,26.63,17.49,0,21.62,0,0,0,0,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05,26.09,21.49,18.17,0,22.87,0,0,0,0,0,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,29.43,21.34,17.35,0,21.45,0,0,0,0,0,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,27.32,23.57,0,0,0,15.16,0,0,0,0,20.16,0,0,0,0,13.79,0,0,0,0,0,0,0,0,0
16.5,2.19,30.31,1.29,0,14.11,0,0,0,0,0,22.68,15.27,0,0,0,14.15,0,0,0,0,0,0,0,0,0
14,37.81,21.75,0,0,0,11.52,0,0,0,0,15.51,1.22,0,0,0,12.19,0,0,0,0,0,0,0,0,0
11.2,3.7,46.28,4.36,0,0,13.04,0,0,0,0,25.94,0,0,0,0,6.68,0,0,0,0,0,0,0,0,0
10.8,25.59,25.03,0,0,0,18.05,3.43,1.65,0,0,21.41,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0
13.5,24.59,26.54,0,0,0,4.82,2.06,0,0.65,0,16.64,13.07,0,0,0,11.63,0,0,0,0,0,0,0,0,0
21.5,0,27.35,5.9,0,7.15,5.23,0,0,0,0,23.4,0,0,0,0,30.97,0,0,0,0,0,0,0,0,0
7.2,40.9,9.1,8.2,27.3,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,43.9,0,8.8,29.3,15.6,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,43.9,0,7.8,29.8,16.1,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,43.9,0,7.8,32.2,13.7,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,47,0,5.5,16.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,61.43,21.05,9.79,6.91,0.69,0,0,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,57.22,23.46,9.98,8.52,0.69,0,0,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,55.98,26.43,8.99,6.77,1.62,0,0,0.07,0.06,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
4.3,55.84,26.5,9.05,7.58,0.7,0,0,0.07,0.06,0,0,0,0,0.04,0,0,0.16,0,0,0,0,0,0,0,0
4.5,70.46,19.17,0,6.32,1.08,0,1.02,0.98,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,64.96,24.6,0,6.37,1.09,0,1.02,0.99,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,72.99,15.88,0.12,6.41,0.64,0,1.81,1.45,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,50,0,5,35,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,50,0,7.5,35,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,50,0,7.5,32.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,63.05,0,12.28,16.31,4.47,0,0,0.26,0,0,0,0,0,0.09,0,0,3.54,0,0,0,0,0,0,0,0
5.6,61.42,0,12.14,19.35,3.64,0,0,0.26,0,0,0,0,0,0.09,0,0,3.1,0,0,0,0,0,0,0,0
5.5,63.45,0,11.95,18.61,2.23,0,0,0.26,0,0,0,0,0,0.09,0,0,2.5,0,0.91,0,0,0,0,0,0
5.7,63.35,0,12.34,16.39,4.49,0,0,0.26,0,0,0,0,0,0.09,0,0,2.21,0,0.87,0,0,0,0,0,0
5.8,60.82,0,13.6,16.41,6.18,0,0,0.26,0,0,0,0,0,0.09,0,0,2.38,0,0.26,0,0,0,0,0,0
5.7,63.02,0,12.49,17.8,4.49,0,0,0.12,0,0,0,0,0,0.06,0,0,2.02,0,0,0,0,0,0,0,0
34,25,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0
33,35,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0
33,35,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0
27,45,0,0,0,0,0,0,0,0,0,0,0,33.8,0,0,0,21.2,0,0,0,0,0,0,0,0
30,45,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0
32,30,0,5,0,0,0,0,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0
35,30,0,5,0,0,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0
32,38.6,0,6.4,0,0,0,0,0,0,0,0,0,33.8,0,0,0,21.2,0,0,0,0,0,0,0,0
28,38.6,0,6.4,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0
29,25,0,10,0,0,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0
23,32.1,0,12.9,0,0,0,0,0,0,0,0,0,33.8,0,0,0,21.2,0,0,0,0,0,0,0,0
24,32.1,0,12.9,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0
36,20,0,15,0,0,0,0,0,0,0,0,0,40,0,0,0,25,0,0,0,0,0,0,0,0
26,20,0,15,0,0,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0
34,25.7,0,19.3,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0
26.5,6,10,0,0,0,10.5,0,0,0,0,0,0,31.5,0,0,0,42,0,0,0,0,0,0,0,0
12.64,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
13.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
13.65,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
12.82,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
2.15,0,0,0,0,0,0,0,0,0,2.5,0,0,47.5,0,0,50,0,0,0,0,0,0,0,0,0
4.8,0,0,0,0,0,0,0,0,0,5,0,0,45,0,0,50,0,0,0,0,0,0,0,0,0
3.25,0,0,0,0,0,0,0,0,0,7.5,0,0,42.5,0,0,50,0,0,0,0,0,0,0,0,0
3.5,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0
4.25,0,0,0,0,0,0,0,0,0,12.5,0,0,37.5,0,0,50,0,0,0,0,0,0,0,0,0
9.6,0,0,0,0,0,0,0,0,0,15,0,0,35,0,0,50,0,0,0,0,0,0,0,0,0
4.15,0,0,0,0,0,0,0,0,0,20,0,0,30,0,0,50,0,0,0,0,0,0,0,0,0
37.2,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,75,0,0,0,0,0,0,0,0,0
30.4,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,75,0,0,0,0,0,0,0,0,0
32.1,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,75,0,0,0,0,0,0,0,0,0
10.6,0,0,0,0,0,47.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.37,5.26,0,0
12.6,0,0,0,0,0,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.45,11.11,0,0
20,0,0,0,0,0,41.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.17,17.65,0,0
23.6,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,25,0,0
2.31,0,60,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2.3,0,60,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2.29,0,60,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2.27,0,60,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2.26,0,60,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
16,50,10,10,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,50,10,10,0,0,7,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27,50,10,10,0,0,5,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,50,10,7,3,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
22,50,10,5,5,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50,10,0,10,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0
9.3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0
16.2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,0,0
24.7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,0
24.8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,70,0,0
7.4,80,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
4.09,0,66.67,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0
12,66.66,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,55.56,0,22.22,21.78,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,55.56,0,22.22,21.33,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,55.56,0,22.22,20.89,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,55.56,0,22.22,20.44,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,55.56,0,22.22,20,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,60.01,0,0,0,0,30,0,0,0,0,3.33,0,0,0,3.33,0,0,0,0,0,0,0,3.33,0
14,0,53.32,0,0,0,0,26.67,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0
18,0,46.67,0,0,0,0,23.33,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0
23,0,40.01,0,0,0,0,20,0,0,0,0,13.33,0,0,0,13.33,0,0,0,0,0,0,0,13.33,0
26,0,33.32,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0
29,0,26.67,0,0,0,0,13.33,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,20,0
11.35,30.14,34.69,0,0,0,0,0,0,0,0,0,0,35.17,0,0,0,0,0,0,0,0,0,0,0,0
15,11.16,28.89,2.63,0,0,0,0,0,0,0,16.47,0,40.85,0,0,0,0,0,0,0,0,0,0,0,0
10.4,23.48,20.37,7.12,0,0,44.03,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
10,39.16,19.16,7.12,0,0,29.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
11.3,37.1,18.16,6.74,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
10.8,37.1,18.16,6.74,0,0,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
10.3,37.1,18.16,6.74,0,0,28,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
15.1,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,22.41,0,32.64,0,0,0,0,0,0,0,0
17.9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,23,0,42,0,0,0,0,0,0,0,0
18.3,0,33.95,0,0,0,1,0,0,0,0,0,1,0,0,22.31,0,40.74,0,1,0,0,0,0,0,0
19.3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,23,0,37,0,0,0,0,0,0,5,0
19.8,0,31.85,0,0,0,1,0,0,0,0,0,1,0,0,20.93,0,38.22,0,1,0,0,0,0,6,0
37,17.76,7.66,5.23,0,9.51,13.92,0,0,0,0,0,20.61,11.95,0,0,0,13.36,0,0,0,0,0,0,0,0
21,27.19,15.65,5.34,0,0,24.87,0,0,0,0,0,15.77,0,0,0,2.34,0,0,8.84,0,0,0,0,0,0
15.4,50.79,7.14,1.39,0,29.11,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,50.4,7.61,0.74,0,20.25,15.31,0,0,0,0,0,0,0,0,0,0,5.69,0,0,0,0,0,0,0,0
19.5,48.22,6.57,0.75,0,19.04,14.92,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0
13,59.15,8.12,1.58,0,10.08,21.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,33.03,5.85,0,37.86,18.15,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,26.69,4.61,0,37.52,8.17,0,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,31.16,6.72,0,46.45,0,0,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,14.36,38.74,0,41.48,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,9.93,17.8,0,56.91,0,0,15.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,33.48,14.45,0,43.66,0,0,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,19.47,13.44,0,54.56,0,0,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,20.06,13.85,0,50.22,0,0,12.91,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,20.05,13.85,0,50.22,0,0,12.9,0,0,0.61,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,20.35,14.05,0.96,48.54,0,0,13.09,0,0,0.61,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,45.9,0,0,21.38,20.49,0,0,0,0,0,0,0,0,0,0,0,12.23,0,0,0,0,0,0,0,0
9.3,43.78,0,0,20.31,19.81,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0
9.2,35.49,0,0,24.31,24.66,0,0,0,0,0,0,1.11,0,0,0,0,14.43,0,0,0,0,0,0,0,0
9.8,37.35,0,0,21.22,23.83,0,0,0,0,0,0,0,0,0,0,0,16.73,0,0.87,0,0,0,0,0,0
9.7,41.59,0,0,18.75,27.98,0.76,0,0,0,0,0,0,0,0,0,0,10.92,0,0,0,0,0,0,0,0
9.5,49.47,0,0,17.35,20.78,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0
16.5,44.98,0,0,0,0,17.49,0,0,0,0,0,17.49,0,0,0,0,0.05,0,0,0,0,0,0,19.99,0
25.1,44.96,0,0,0,0,17.48,0,0,0,0,0,17.48,0,0,0,0,0.1,0,0,0,0,0,0,19.98,0
22.5,44.78,0,0,0,0,17.41,0,0,0,0,0,17.41,0,0,0,0,0.5,0,0,0,0,0,0,19.9,0
16.1,44.55,0,0,0,0,17.33,0,0,0,0,0,17.33,0,0,0,0,0.99,0,0,0,0,0,0,19.8,0
11.3,42.85,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,4.76,0,0,0,0,0,0,19.05,0
6.95,30,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30,5,0,30,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40,0,15,25,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,50,10,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.05,35,20,0,20,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,63.82,0,0,12.77,0,0,0,0,0,0,0,23.41,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,59.88,0,0,21.56,0,0,0,0,0,0,0,18.56,0,0,0,0,0,0,0,0,0,0,0,0,0
5.73,68.38,0,0,11.11,0,0,0,0,0,0,0,20.51,0,0,0,0,0,0,0,0,0,0,0,0,0
