Liquidus Temperature ( C ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,ZrO2,CeO2,SnO2,P2O5,Nb2O5,Ta2O5
1115,67.5,1.65,3.15,11,3.1,0,0,2,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1060,67.5,1.65,3.15,11,3.1,0,0,3,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1000,71.29,0.78,4.7,5.63,3.43,0,0,3.92,7.83,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1100,69.34,0.78,6.66,5.62,3.43,0,0,3.92,7.83,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
1035,70.25,0.72,4.34,7.08,3.27,0,0,3.16,10.03,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1062,70.25,0.72,4.35,7.07,3.93,0,0,3.16,9.03,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
880,62.97,1.8,8.22,3.28,2.36,0.17,0.22,14.92,3.58,0,0.26,0,0,0,0,0,0,0,0,0,2.15,0,0.07,0,0,0
870,61.47,1.78,8.14,3.24,2.33,0.17,2.19,14.77,3.54,0,0.25,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0
1150,60.3,0,13,6.6,0,0,0,16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0
1090,61.6,0,9.8,6.6,0,0,0,16.1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.3,0,0
1040,61.4,0,11,6.6,0,0,0,16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.4,0,0
1120,61.1,0,12.3,6.5,0,0,0,16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0
1088,57.4,0,13.3,6.7,0,0,0,16.4,3.6,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.1,1.4,0,0
1140,58.7,0,13.1,6.7,0,0,0,16.2,3.6,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.1,0.5,0,0
1080,60.4,0,11.7,6.6,0,0,0,16.1,3.5,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.1,0.5,0,0
1015,41.46,0,0,0,0,0,16.05,15.34,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,12.51,0
1002,39.42,2.06,0,0,0,0,16.08,15.37,0,0,0,0,0,0,0,0,0,0,0,14.57,0,0,0,0,12.5,0
1036,39.51,0,0,0,0,0,16.01,15.43,0,0,0,0,0,0,0,0,0,0,0,14.54,2.01,0,0,0,12.5,0
1031,39.39,0,0,0,0,0,16.13,15.41,0,1.97,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,12.5,0
1031,39.53,0,0,0,0,0,17.91,15.38,0,0,0,0,0,0,0,0,0,0,0,14.66,0,0,0,0,12.52,0
1056,39.47,0,0,0,0,0,16.05,17.37,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,12.47,0
1019,39.47,0,0,0,0,0,16.1,15.39,0,0,0,0,0,0,0,0,0,0,0,16.59,0,0,0,0,12.45,0
1120,61.69,3.7,11.19,11.99,9.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1190,66.82,2.84,12.07,8.66,6.69,2.15,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1210,67.85,2.88,12.32,7.63,5.84,2.18,0,0,0,0,0.65,0,0,0,0.24,0,0,0,0,0,0,0,0.13,0.28,0,0
1180,67.35,2.86,12.17,7.9,6.15,2.16,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1180,67.5,2.86,12.19,7.92,6.16,2.6,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1185,67.47,2.86,12.51,7.91,6.16,2.17,0,0,0,0,0.64,0,0,0,0.15,0,0,0,0,0,0,0,0.13,0,0,0
1185,66.69,2.88,12.91,7.95,6.19,2.61,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1195,65.87,2.89,13.62,7.99,6.22,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1195,65.93,2.89,13.3,8,6.23,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.13,0.24,0,0
1200,65.54,2.9,13.66,8.01,6.24,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.13,0.24,0,0
1037,67.65,1.91,7.41,0,1.85,4.35,0,2.75,3.22,0,7.93,0,0,0,0,0.13,0,0,0,0,2.7,0,0.1,0,0,0
1140,69.65,0,7.39,0,1.84,4.33,0,2.74,3.21,0,7.91,0,0,0,0,0.13,0,0,0,0,2.7,0,0.1,0,0,0
1112,70.48,0,7.47,0,0,5.07,0,2.77,3.25,0,8,0,0,0,0,0.13,0,0,0,0,2.73,0,0.1,0,0,0
1087,69.81,0,7.4,0,1.85,4.83,0,2.75,3.22,0,7.21,0,0,0,0,0.13,0,0,0,0,2.7,0,0.1,0,0,0
1082,69.98,0,7.42,0,1.85,5.32,0,2.75,3.23,0,6.51,0,0,0,0,0.13,0,0,0,0,2.71,0,0.1,0,0,0
840,0,0,1.35,0,6.48,0,0,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.03,19.24,0
1000,0,55.26,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,7.02,13.16,0,0,5.26,0,0,0,0,0
1010,0,57.77,0,0,0,0,0,0,0,20.17,0,0,0,0,0,0,10.8,5.76,0,0,5.5,0,0,0,0,0
1010,0,59,0,0,0,0,0,0,0,20.6,0,0,0,0,0,0,9,5.78,0,0,5.62,0,0,0,0,0
1000,0,55.26,0,3.51,0,0,0,0,0,15.8,0,0,0,0,0,0,12.28,7.89,0,0,5.26,0,0,0,0,0
1080,9.75,43.92,0,0,0,0,9.71,0,0,7.81,0,0,0,0,0,0,11.73,10.74,0,0,5.85,0,0,0,0,0.49
1070,10.04,45.24,0,0,0,0,10.01,0,0,8.04,0,0,0,0,0,0,12.08,11.06,0,0,3.02,0,0,0,0,0.51
1090,14.05,44.44,0,0,0,0,9.35,0,0,4.68,0,0,0,0,0,0,11.69,11.69,0,0,3.51,0,0,0,0,0.59
1090,12.89,40.8,0,0,0,0,8.59,0,0,8.59,0,0,0,0,0,0,11.81,11.81,0,0,4.97,0,0,0,0,0.54
1070,12.01,39.12,0,0,0,0,8,0,0,11.01,0,0,0,0,0,0,11.53,12.52,0,0,5,0,0,0,0,0.81
1060,14.29,36.84,0,0,0,0,7.14,0,0,12.27,0,0,0,0,0,0,12.27,12.27,0,0,4.09,0,0,0,0,0.83
1120,19.57,33.69,0,0,0,0,9.78,0,0,10.87,0,0,0,0,0,0,11.41,11.41,0,0,2.73,0,0,0,0,0.54
1070,16.57,34.17,0,0,0,0,8.29,0,0,14.51,0,0,0,0,0,0,10.89,10.89,0,0,4.15,0,0,0,0,0.53
879,61.54,0,14.01,5.2,0,0,0.04,15.31,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
914,61.5,0,14,5.2,0,0,0.1,15.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
850,61.24,0,13.99,5.19,0,0,0.4,15.28,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1143,60.66,0,13.09,6.5,0,0,0.96,14.79,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0.1,0,0,0
1071,62.23,0,13.01,5.1,0,0,0.95,14.71,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0.1,0,0,0
927,64.06,0,13.39,5.3,0,0,1.96,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1332,65.17,4.29,13.9,14.47,0.1,0,2,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0
1367,64.64,4.99,14.35,14.83,0.09,0,1.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0
1331,64,0,10.8,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,66,0,10.2,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,68,0,9.6,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,70,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,66,0,11.9,0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,68,0,11.2,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,70,0,10.5,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,72,0,9.8,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,68,0,12.8,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,70,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,72,0,11.2,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,74,0,10.4,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,70,0,13.5,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,72,0,12.6,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,74,0,11.7,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,76,0,10.8,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,72,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,74,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,76,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,78,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,74,0,14.3,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,76,0,13.2,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,78,0,12.1,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,80,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,60,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,62,0,11.4,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,64,0,10.8,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,66,0,10.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,62,0,13.3,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,64,0,12.6,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,66,0,11.9,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,68,0,11.2,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,64,0,14.4,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,66,0,13.6,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,68,0,12.8,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,70,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,66,0,15.3,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,68,0,14.4,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,70,0,13.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,72,0,12.6,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,68,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,70,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,72,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,74,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,70,0,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,72,0,15.4,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,74,0,14.3,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,76,0,13.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,63,0,12.95,18.04,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,65,0,12.25,17.06,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,67,0,11.55,16.09,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,69,0,10.85,15.11,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,65,0,14,15.75,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,67,0,13.2,14.85,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,69,0,12.4,13.95,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,71,0,11.6,13.05,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,67,0,14.85,13.61,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,69,0,13.95,12.79,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,71,0,13.05,11.96,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,73,0,12.15,11.14,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,71,0,15.95,9.79,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,73,0,14.85,9.11,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,75,0,13.75,8.44,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,77,0,12.65,7.76,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,65,0,12.25,5.69,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,67,0,11.55,5.36,16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,69,0,10.85,5.04,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,71,0,10.15,4.71,14.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,67,0,13.2,4.95,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,69,0,12.4,4.65,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,71,0,11.6,4.35,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,73,0,10.8,4.05,12.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,69,0,13.95,4.26,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,71,0,13.05,3.99,11.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,73,0,12.15,3.71,11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,75,0,11.25,3.44,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,73,0,14.85,3.04,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,75,0,13.75,2.81,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,77,0,12.65,2.59,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,79,0,11.55,2.36,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,62,0,11.4,13.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,64,0,10.8,12.6,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,66,0,10.2,11.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,68,0,9.6,11.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,64,0,12.6,11.7,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,66,0,11.9,11.05,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,68,0,11.2,10.4,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,70,0,10.5,9.75,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,66,0,13.6,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,68,0,12.8,9.6,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,70,0,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,72,0,11.2,8.4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,68,0,14.4,8.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,70,0,13.5,8.25,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,72,0,12.6,7.7,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,74,0,11.7,7.15,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,70,0,15,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,72,0,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,74,0,13,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,76,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,72,0,15.4,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,74,0,14.3,5.85,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,76,0,13.2,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,78,0,12.1,4.95,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,7.41,34.78,0,0,0,0,1.4,0,0,23.59,0,0,0,0,0,0.02,15.33,4.45,0,4.53,4.75,0,0,0,0.68,3.06
1020,7.47,35.45,0,0,0,0,0.23,0,0,23.78,0,0,0,0,0,0.02,15.45,4.49,0,4.56,4.78,0,0,0,0.69,3.08
1070,59.75,0,3.91,0,8.39,13.63,0,0,0,0,8.39,0,0,0,0,0,0,0,0,3.99,1.94,0,0,0,0,0
1138,52.62,11.35,0,0,8.32,13.51,0,0,0,0,8.32,0,0,0,0,0,0,0,0,3.96,1.92,0,0,0,0,0
1008,59.19,2.84,1.94,0,8.32,13.51,0,0,0,0,8.32,0,0,0,0,0,0,0,0,3.96,1.92,0,0,0,0,0
1001,56.68,2.88,3.93,0,8.43,13.69,0,0,0,0,8.43,0,0,0,0,0,0,0,0,4.01,1.95,0,0,0,0,0
987,56.17,5.7,1.95,0,8.35,13.57,0,0,0,0,8.35,0,0,0,0,0,0,0,0,3.98,1.93,0,0,0,0,0
1122,62.2,0,1.93,0,8.28,13.45,0,0,0,0,8.28,0,0,0,0,0,0,0,0,3.94,1.92,0,0,0,0,0
1126,57.19,0,5.95,0,8.51,13.82,0,0,0,0,8.51,0,0,0,0,0,0,0,0,4.05,1.97,0,0,0,0,0
1140,69.76,4,11.95,2.78,5.77,4.85,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,8.75,41.95,0,0,0,0,0,0,0,4.4,1.15,0,0,0,0,0,0,0,43.3,0,0,0,0,0,0.45,0
870,64.1,0,8.6,3.3,2.3,0,0.2,15.7,3.6,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0
850,63.2,0,8.4,3.3,2.4,0,0.2,15.5,4.9,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
880,64.13,0,9.09,3.3,2.4,0,0.2,14.38,4.6,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0
875,64.9,0,7.7,3.3,2.3,0,0.2,15.4,3.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0
875,65.2,0,7.8,3.3,2.4,0,0.2,13.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0
834,63.93,0,8.79,3.3,1.7,0,0.2,15.78,3.9,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0
880,64,0,8.6,3.3,1.7,0,0.2,15.8,3.9,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
880,64.1,0,8.4,3.3,2.4,0,0.2,15.4,3.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0
870,63.6,0,9.1,3.3,2.4,0,0.2,15.4,3.9,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
1150,61.06,0,12.91,6.51,0,0,0,15.92,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1065,61.5,10,11.1,6.4,8.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1065,61.56,10.01,11.11,6.91,6.91,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1050,58.5,10.8,12,6.9,9.1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1043,62.07,10.71,11.11,4.6,5.41,2.4,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1045,60.43,11.19,11.59,4.8,5.59,2.5,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1070,61.5,10.3,10.7,6.4,5.2,2.3,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1040,61.5,10.3,10.7,4.4,7.2,2.3,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1035,61.5,10.3,10.7,4.4,5.2,2.3,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1130,63.23,8.99,9.59,2.7,2.9,0.7,0,0,0,0,11.79,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
775,61,0,15.5,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
740,59,0,16.5,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
730,57,0,17.5,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
770,62,0,15.5,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
790,60,0,16.5,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
770,58,0,17.5,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
890,58,0,17.4,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0
1303,71.49,0,8.32,13.07,0.55,0,6.48,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,77.82,0,5.47,10.01,0.26,0,6.4,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,71.72,0,11,10.33,0.27,0,6.64,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,67.1,0,5.7,20.68,0.29,0,6.18,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,70.68,0,7.48,12.17,3.14,0,6.45,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,70.79,0,8.03,12.74,0.52,0,7.84,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,71.03,0,7.71,12.41,0.48,0,6.47,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,67.97,0,8.81,14.87,1.11,0,6.76,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,71.14,0,2.74,16.54,1.79,0,6.82,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,65.14,0,0,0,0,0,0,32.56,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,65.83,10.11,0,0,0,0,0,21.75,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,66.14,18.08,0,0,0,0,0,13.47,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,64.61,22.22,0,0,0,0,0,11.08,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,2.11,0,0,0,0,0,17.36,0,3.55,0,0,0,0,0,0.09,0,0,13.98,16.61,0,0,0,28.35,17.95,0
920,0,2.11,0,0,0,0,0,17.36,0,3.56,0,0,0,0,0,0.09,0,0,13.99,16.56,0,0,0,28.9,17.43,0
912,0,3.51,0,0,0,0,0,17.35,0,2.13,0,0,0,0,0,0.09,0,0,13.99,16.61,0,0,0,28.89,17.43,0
