Refract Index 587.6nm d,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Cs2O,ZnO,SrO,PbO,SnO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
1.85,16.48,24.67,0,0,0,0,0,0,0,0,27.17,0,0,0,0,0,4.99,0,17.43,0,0,0,0,0,5.75,0,0,0,3.51,0,0,0
1.85,16.3,24.4,0,0,0,0,0,0,0,0,26.89,0,0,0,0,0,8.45,0,14.8,0,0,0,0,0,5.69,0,0,0,3.47,0,0,0
1.85,17.29,32.66,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,2.53,0,19.77,0,3.86,0,0,0,7.45,0,0,0,3.74,0,2.53,0
1.85,17.35,32.12,0,0,0,0,0,0,0,0,10.21,0,0,0,0,0,2.54,0,19.85,0,3.88,0,0,0,7.48,0,0,0,3.18,0,3.39,0
1.85,15.94,24.06,0,0,0,0,1.04,0,0,0,28.22,0,0,0,0,0,2.19,0,16.87,0,1.6,0,2.43,0,5.57,0,0,0,2.08,0,0,0
1.85,16.92,27.57,0,0,0,0,0,0,0,0,20.28,0,0,0,0,0,2.35,0,18.45,0,2.99,0,2.61,0,5.98,0,0,0,2.13,0,0.72,0
1.85,6.45,34,0,0,0,0,1.44,0,0,0,27.5,0,0,0,0,0,0,0.02,13.12,0,3.96,0,0.45,0,4.66,0,0,0,0,4.93,3.47,0
1.85,6.89,34.07,0,0,0,0,1.43,0,0,0,27.2,0,0,0,0,0,0,0.02,12.89,0,3.94,0,0.45,0,4.75,0,0,0,0.27,4.95,3.14,0
1.86,5.85,31.54,0,0,0,0,1.47,0,0,0,27.34,0,0,0,0,0,0,0.03,14.69,0,3.84,0,2.47,0,5.11,0,0,0,0.11,4.9,2.65,0
1.85,7.63,34.9,0,0,0,0,1.53,0,0,0,24.41,0,0,0,0,0,0,0.03,16.79,0,4.64,0,0.48,0,1.24,0,0,0,0,5.12,3.23,0
1.85,6.87,36,0,0,0,0,1.43,0,0,0,24.33,0,0,0,0,0,0,0.05,14.21,0,4.48,0,2.85,0,4.05,0,0,0,0.54,4.58,0.61,0
1.85,7.54,34.57,0,0,0,0,5.21,0,0,0,20.01,0,0,0,0,0,0,0.05,14.6,0,4.49,0,2.66,0,5.29,0,0,0,0.48,4.49,0.61,0
1.85,0,41.4,0,0,0,0,1.45,0,0,0,23.37,0,0,0,0,0,0,0.04,15.05,0,3.98,0,1.8,0,5.96,0,0,0,0.76,3.39,2.8,0
1.84,35.45,3,0,0,2,6.06,18.78,0.75,0,0,4,0,0,0,0,0,0,0.01,5.96,0,0,0,9.09,0,6.63,0,0,0,6.27,0,2,0
1.84,36.54,3,0,0,2,6.06,18.76,0.75,0,0,4.01,0,0,0,0,0,0,0.01,5.37,0,0,0,7.68,0,6.63,0,0,0,7.19,0,2,0
1.84,33.74,5.99,0,0,2,6.06,18.78,0.75,0,0,3,0,0,0,0,0,0,0.01,5.95,0,0,0,7.9,0,6.63,0,0,0,7.19,0,2,0
1.84,40.54,3,0,0,2.01,6.06,18.75,0.75,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,6.13,0,5.6,0,0,0,9.19,0,2,0
1.84,39.74,3,0,0,2,6.06,18.77,0.75,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,5.89,0,6.63,0,0,0,9.19,0,2,0
1.84,40.55,3,0,0,2.01,6.06,18.75,0.74,0,0,0,0,0,0,0,0,0,0.01,5.38,0,0,0,5.67,0,6.63,0,0,0,9.2,0,2,0
1.84,40.54,3.01,0,0,0,8.06,18.76,0.75,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,6.12,0,5.6,0,0,0,9.19,0,2,0
1.84,39.77,2.99,0,0,0,8.06,18.76,0.75,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,5.89,0,6.63,0,0,0,9.18,0,2,0
1.84,39.74,3,0,0,2,6.06,18.77,0.75,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,6.39,0,6.63,0,0,0,8.69,0,2,0
1.84,39.74,3,0,0,2.01,6.06,18.77,0.74,0,0,0,0,0,0,0,0,0,0.01,5.96,0,0,0,6.69,0,6.63,0,0,0,8.39,0,2,0
1.57,0.58,1.36,2,0,0,3.05,5.93,6.57,7.05,0,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.47,0,0,0,0
1.56,1.13,2.19,5.23,0,5.45,1.42,5.1,0,7.11,0,36.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.79,0,0,0,0
1.54,0.05,0,9.81,0,0,6.38,13.26,16.05,8.83,0,9.63,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0,1.19,0,0,34.72,0,0,0,0
1.59,0,0.03,2.64,3.68,6.44,5,9.34,3.03,0,0,31.55,1.11,0,0,0,0,0,0,0.33,0,0,0,0,0,0.72,0,0,36.02,0.03,0,0.08,0
1.59,0.62,0,2.27,0,8.73,6.5,12.82,0.06,0,0,31.49,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,37.37,0,0,0,0
1.59,0,15.42,2.54,1.24,5.26,21.05,15.88,0,0,0,1.76,0.35,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,35.98,0,0,0,0
1.59,0,12.46,2.51,14.14,12.65,9.91,13.61,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.92,0,0,0,0
1.62,0,6.83,3.78,12.12,12.12,24.24,12.88,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0,0,0,0,0,27.27,0,0,0,0
2.04,0,6.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,22.5,0,0,5,0,0,20,16,0,10,0
1.95,15.1,20.04,0,0,0,7.15,0,0,0,0,4.96,0,0,0,0,0,0.79,0,16.76,0,2.16,0,21.74,0,6.93,0,0,0,2.93,1.44,0,0
1.95,15.1,20.04,0,0,0,7.15,0,0,0,0,4.96,0,0,0,0,0,0.79,0,17.48,0,2.16,0,21.74,0,6.93,0,0,0,3.65,0,0,0
1.95,15.44,20.48,0,0,0,5.83,0,0,0,0,5.07,0,0,0,0,0,0.81,0,18.6,0,3.68,0,19.27,0,7.09,0,0,0,3.73,0,0,0
1.95,15.54,20.61,0,0,0,4.54,0,0,0,0,5.1,0,0,0,0,0,1.48,0,18.73,0,3.71,0,19.4,0,7.13,0,0,0,3.76,0,0,0
1.95,15.44,20.48,0,0,0,4.36,0,0,0,0,5.07,0,0,0,0,0,0.81,0,18.6,0,3.68,0,20.74,0,7.09,0,0,0,3.73,0,0,0
1.96,15.67,20.78,0,0,0,1.44,0,0,0,0,5.14,0,0,0,0,0,1.57,0,18.88,0,4.49,0,21.05,0,7.19,0,0,0,3.79,0,0,0
1.8,31.16,13.18,0,0,6.22,3.29,6.14,5.48,0.88,0,14.77,0,0,0,0,0,0,0,1.38,0,0,0,6.43,0,1.27,0,0,0,9.8,0,0,0
1.8,25.02,20.88,0,0,0,5.52,6.33,5.94,1.27,0,16.03,0,0,0,0,0,0,0,1.71,0,0,0,4.24,0,1.37,0,0,0,11.69,0,0,0
1.81,30.34,9.32,0,0,7.03,5.83,0.59,5.52,1.77,0,15.73,0,0,0,0,0,0,0,1.48,0,0,0,16.46,0,1.21,0,0,0,4.72,0,0,0
1.8,29.65,9.15,0,0,7.98,8.65,0,5.42,1.74,0,15.45,0,0,0,0,0,0,0,0,0,0,0,16.17,0,1.19,0,0,0,4.6,0,0,0
1.81,25.99,11.47,0,0,8.2,8.83,0,5.6,1.75,0,15.78,0,0,0,0,0,0,0,0,0,0,0,16.51,0,1.2,0,0,0,4.67,0,0,0
1.8,27.93,9.07,0,0,8.02,8.63,0,5.44,1.65,0,17.32,0,0,0,0,0,0,0,0,0,0,0,16.13,0,1.19,0,0,0,4.62,0,0,0
1.81,29.38,7.8,0,0,7.84,8.54,0,5.42,1.65,0,17.68,0,0,0,0,0,0,0,0,0,0,0,15.96,0,1.19,0,0,0,4.54,0,0,0
1.8,25.99,9.34,0,0,8.2,8.82,0,7.7,1.75,0,15.77,0,0,0,0,0,0,0,0,0,0,0,16.5,0,1.2,0,0,0,4.73,0,0,0
1.8,26.03,9.29,0,0,8.1,8.83,0,5.64,3.9,0,15.78,0,0,0,0,0,0,0,0,0,0,0,16.52,0,1.21,0,0,0,4.7,0,0,0
1.81,25.46,9.14,0,0,12.26,8.63,0,5.41,1.73,0,15.42,0,0,0,0,0,0,0,0,0,0,0,16.14,0,1.19,0,0,0,4.62,0,0,0
1.74,7.48,58.16,0,0,0,0,1.69,0,0,0,10.84,0,0,0,0,0,0,0,14.45,0,3.56,0,3.82,0,0,0,0,0,0,0,0,0
1.74,5.95,60.4,0,0,0,0,1.97,0,0,0,9.39,0,0,0,0,0,0,0,14.53,0,3.61,0,4.15,0,0,0,0,0,0,0,0,0
1.74,0,68.23,0,0,0,0,0.96,0,0,0,6.59,0,0,0,0,0,1.98,0,14.6,0,2.74,0,4.9,0,0,0,0,0,0,0,0,0
1.74,1.87,66.68,0,0,0,0,0.93,0,0,0,6.53,0,0,0,0,0,0,0,14.47,0,4.67,0,4.85,0,0,0,0,0,0,0,0,0
1.74,1.87,66.66,0,0,0,0,0.93,0,0,0,6.54,0,0,0,0,0,1.4,0,9.8,0,7.94,0,4.86,0,0,0,0,0,0,0,0,0
1.75,1.82,62.23,0,0,0,0,1.1,0,0,0,11.47,0,0,0,0,0,1.91,0,14.1,0,2.64,0,4.73,0,0,0,0,0,0,0,0,0
1.74,2.01,64.31,0,0,0,0,1.1,0,0,0,9.55,0,0,0,0,0,0.92,0,13.94,0,3.21,0,4.96,0,0,0,0,0,0,0,0,0
1.74,2.02,64.25,0,0,0,0,1.1,0,0,0,9.53,0,0,0,0,0,0.92,0,13.83,0,3.21,0,5.14,0,0,0,0,0,0,0,0,0
1.74,0.84,66.22,0,0,0,0,0.92,0,0,0,9.57,0,0,0,0,0,0,0,16.93,0,0,0,5.52,0,0,0,0,0,0,0,0,0
1.74,0.83,66.82,0,0,0,0,0.46,0,0,0,9.56,0,0,0,0,0,0,0,16.64,0,0,0,5.69,0,0,0,0,0,0,0,0,0
1.77,6.21,56.06,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,9.33,0.02,18.46,0,0,0,0,0,7.67,0,0,0,0.87,0,0,0
1.78,6.14,57.44,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,6.71,0.02,18.24,0,0,0,0,0,7.59,0,0,0,2.5,0,0,0
1.77,13.16,41.92,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,13.33,0.02,15.59,0,2.72,0,0,0,5.83,0,0,0,0.57,0,2.03,0
1.75,7.96,41.24,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.03,17.54,0,4.4,0,2,0,3.24,0,0,0,1.19,0,0.69,0
1.77,13.33,42.42,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,10.13,0.03,15.79,0,4.86,0,0,0,5.91,0,0,0,0.58,0,2.06,0
1.76,7.85,40.7,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94,0.03,17.29,0,2.17,0,1.98,0,3.2,0,0,0,1.19,0,0.68,0
1.76,7.56,39.12,6.04,0,9.68,0,0,0,0,0,0,0,0,0,0,0,10.05,0.02,16.62,0,4.17,0,1.89,0,3.06,0,0,0,1.14,0,0.65,0
1.76,7.75,40.19,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0.03,17.07,0,0,0,1.95,0,3.15,0,0,0,1.17,0,0.67,0
1.76,5.71,53.58,0,0,8.46,0,0,0,0,0,0,1.27,0,0,0,0,6.26,0.02,15.34,0,0,0,0,0,7.07,0,0,0,2.29,0,0,0
1.78,6.59,50.71,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,12.58,0.02,19.57,0,0,0,0,0,8.14,0,0,0,0.93,0,0,0
1.75,51.7,0,1.32,0,9.45,15.81,0,0,0,0,0,4.25,0,0,0,0,0,0,1.05,0,0,0,10.91,0,2.33,0,0,0,3.18,0,0,0
1.61,57.21,4.7,4.01,0,8.46,17.61,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
1.59,61.47,4.52,3.85,0,8.13,14.35,0,0,0,0,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
1.59,55.42,10.25,3.89,0,8.2,14.48,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
1.6,56.47,4.64,3.96,0,8.36,14.76,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
1.61,55.88,4.59,3.92,0,8.27,14.6,0,0,0,0,4.91,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
1.62,56.82,4.67,3.99,0,8.41,14.85,0,0,0,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.11,0,0,0,0,0,0
1.61,55.18,4.53,1.55,5.87,8.16,16.99,0,0,0,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
1.61,54.78,6.75,0,5.83,8.11,16.87,0,0,0,0,0,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
1.72,52.09,0,1.41,0,9.28,15.74,0,0,0,0,0,4.16,0,0,0,0,0,0,1.07,0,0,0,10.78,0,2.33,0,0,0,3.14,0,0,0
1.74,51.6,0,1.33,0,9.48,15.81,0,0,0,0,0,4.26,0,0,0,0,0,0.15,1.05,0,0,0,10.83,0,2.34,0,0,0,3.15,0,0,0
1.74,54.52,0,1.39,0,4.9,16.67,0,0,0,0,0,2.65,0,0,0,0,0,0,2.56,0,0,0,11.5,0,2.46,0,0,0,3.35,0,0,0
1.71,55.57,0,1.31,0,9.34,15.64,0,0,0,0,0,4.2,0,0,0,0,0,0,1.04,0,0,0,7.45,0,2.31,0,0,0,3.14,0,0,0
1.72,54.32,0,1.28,0,9.13,15.28,0,0,0,0,0,4.1,0,0,0,0,0,0,1.01,0,0,0,10.54,0,2.25,0,0,0,2.09,0,0,0
1.72,54.94,0,1.29,0,9.24,15.46,0,0,0,0,0,4.15,0,0,0,0,0,0,1.02,0,0,0,10.66,0,0.14,0,0,0,3.1,0,0,0
1.71,56.34,0,1.32,0,9.47,15.85,0,0,0,0,0,4.26,0,0,0,0,0,0,1.88,0,0,0,7.55,0,0.15,0,0,0,3.18,0,0,0
1.71,55.68,0,1.31,0,9.36,15.67,0,0,0,0,0,4.21,0,0,0,0,0,0,1.86,0,0,0,7.46,0,2.31,0,0,0,2.14,0,0,0
1.69,58.79,0,1.28,0,9.15,15.32,0,0,0,0,0,4.11,0,0,0,0,0,0,1.82,0,0,0,7.3,0,0.14,0,0,0,2.09,0,0,0
1.67,61.06,0,1.24,0,8.86,14.82,0,0,0,0,0,3.98,0,0,0,0,0,0,1.76,0,0,0,7.06,0,0.14,0,0,0,1.08,0,0,0
1.81,0,1.75,0,0,0,0,10.54,18.42,7.01,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,24.55,9.65,0,7.01,0
1.81,0,1.75,0,0,0,0,10.52,16.67,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,26.31,9.65,0,7.01,0
1.81,0,3.5,0,0,0,0,10.53,14.91,7.01,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.54,0,0,0,0,26.32,9.64,0,7.01,0
1.81,0,5.26,0,0,0,0,10.54,13.17,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,26.28,9.65,0,7.01,0
1.82,0,1.75,0,0,0,0,15.79,11.41,7.01,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,26.31,9.64,0,7.02,0
1.81,0,1.74,0,0,0,0,10.44,16.53,6.95,0,0,0,0,0,0,0,0,0.03,0,0,0,3.48,19.12,0,0,0,0,26.07,8.69,0,6.95,0
1.81,0,0.88,0,0,0,0,10.51,17.55,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.54,0,0,0,0,26.3,9.65,0,7.01,0
1.81,0,2.64,0,0,0,0,10.53,15.77,7.03,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.54,0,0,0,0,26.29,9.65,0,7.01,0
1.79,0,1.73,0,0,0,0,10.36,16.36,6.9,0,3.45,0,0,0,0,0,0,0.03,0,0,0,3.45,17.22,0,0,0,0,25.86,7.75,0,6.89,0
1.81,0,1.75,0,0,0,0,14.04,13.16,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,26.3,9.65,0,7.01,0
1.89,6.3,32.67,0,0,0,0,1.07,0,0,0,22.95,0,0,0,0,0,0,0,17.99,0,0,0,7.49,0,4.89,0,0,0,3.62,3.02,0,0
1.9,6.4,31.37,0,0,0,0,1.09,0,0,0,23.31,0,0,0,0,0,0,0,18.71,0,0,0,7.43,0,4.96,0,0,0,3.67,3.06,0,0
1.9,6.28,32.59,0,0,0,0,1.07,0,0,0,22.88,0,0,0,0,0,0,0,16.23,0,0,0,7.46,0,4.87,0,0,0,3.08,4.58,0.96,0
1.9,6.29,32.61,0,0,0,0,1.07,0,0,0,22.92,0,0,0,0,0,0,0,14.96,0,1.17,0,7.47,0,4.88,0,0,0,3.09,4.58,0.96,0
1.9,3.95,35.11,0,0,0,0,0,0,0,0,22.53,0,0,0,0,0,0,0,16.9,0,0,0,1.08,0,4.17,0,0,0,3.88,5.59,6.79,0
1.9,4.28,35.72,0,0,0,0,2.85,0,0,0,18.18,0,0,0,0,0,0,0,17.83,0,0,0,1.17,0,4.52,0,0,0,4.21,6.07,5.17,0
1.9,3.12,29.14,0,0,0,0,0,0,0,0,29.62,0,0,0,0,0,0,0,11.5,0,4.28,0,4.38,0,4.28,0,0,0,0,4.28,9.4,0
1.9,3.1,29,0,0,0,0,0,0,0,0,29.48,0,0,0,0,0,0,0,16.18,0,0,0,4.36,0,4.26,0,0,0,0,4.26,9.36,0
1.87,30,27,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0
1.86,25.2,21.7,0,0,0,0,0,0,0,0,5.6,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79,0,0.46,0,0,0,0,0,18.52,14.81,0,0,0,0,0,0,0,0,0.03,0,0,0,0,14.8,0,0,0,0,29.16,22.22,0,0,0
1.81,0,0.44,0,0,0,0,0,24.55,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,0,24.56,0,0,0,0,27.62,15.78,0,0,0
1.81,0,0.43,0,0,0,0,0,24.12,6.9,0,0,0,0,0,0,0,0,0.02,0,0,0,0,27.59,0,0,0,0,27.15,13.79,0,0,0
1.81,0,0.43,0,0,0,0,0,23.72,6.78,0,0,0,0,0,0,0,0,0.02,0,0,0,0,30.51,0,0,0,0,26.68,11.86,0,0,0
1.81,0,0.42,0,0,0,0,0,23.32,6.67,0,0,0,0,0,0,0,0,0.02,0,0,0,0,33.33,0,0,0,0,26.24,10,0,0,0
1.78,0,1.76,0,0,0,0,0,27.18,7.02,0,0,0,0,0,0,0,0,0.03,0,0,0,3.51,17.53,0,0,0,0,26.32,9.64,0,7.01,0
1.81,0,1.88,0,0,0,0,0,26.15,7.48,0,0,0,0,0,0,0,0,0.03,0,0,0,1.87,13.09,0,0,0,0,28.02,21.48,0,0,0
1.81,0,3.74,0,0,0,0,0,26.15,7.49,0,0,0,0,0,0,0,0,0.03,0,0,0,0,13.09,0,0,0,0,26.15,23.35,0,0,0
1.8,0,1.84,0,0,0,0,0,25.66,7.34,0,0,0,0,0,0,0,0,0.03,0,0,0,0,12.84,0,0,0,0,27.53,21.09,0,3.67,0
1.81,0,5.61,0,0,0,0,0,27.09,7.47,0,0,0,0,0,0,0,0,0.03,0,0,0,0,13.09,0,0,0,0,24.29,22.42,0,0,0
1.9,0,82.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,0,81.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,4.28,0,0,0
2.03,0,74.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.89,0,0,0,0,0,0,0,0,0,9.74,0,0,0
2.1,0,64.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42,0,0,0,0,0,0,0,0,0,16.93,0,0,0
2.17,0,51.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,26.85,0,0,0
1.97,0,75.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.04,0,0,0,0,0,0,0,0,0,4.91,0,0,0
2.04,0,65.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27,0,0,0,0,0,0,0,0,0,11.41,0,0,0
2.11,0,51.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.72,0,0,0,0,0,0,0,0,0,20.39,0,0,0
2.18,0,32.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29,0,0,0,0,0,0,0,0,0,33.62,0,0,0
1.91,0,75.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68,47.17,6.7,0,0,7.15,16.46,0,0,0,0,17.06,0,0,0,0,0,0,0,0,0,0,0,3.42,0,0.68,0,0,0,1.36,0,0,0
1.69,47.1,6.82,0,0,0,16.45,0,0,0,0,17.04,7.14,0,0,0,0,0,0,0,0,0,0,3.41,0,0.68,0,0,0,1.36,0,0,0
1.67,54.58,0,0,0,0,15.74,0,0,0,0,16.32,6.84,0,0,0,0,0,0,0,0,0,0,4.89,0,0.98,0,0,0,0.65,0,0,0
1.86,15.08,31.15,0,0,5.03,5.03,0,0,0,0,20.09,0,0,0,0,0,0,0,0,0,0,18.09,5.03,0,0.5,0,0,0,0,0,0,0
1.8,44.79,0,5.22,0,0,0,2.16,21.84,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,25.93,0,0
1.87,36.96,0,5.26,0,0,0,4.49,17.55,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,13.43,0,0,0,0,0,0,22.26,0,0
1.82,47.85,0,2.74,0,0,0,1.95,17.28,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,13.26,0,0,0,0,0,6.66,10.22,0,0
1.9,25.26,0,9.98,0,0,0,32.27,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,32.46,0,0
1.91,25.05,0,9.99,0,0,0,32.48,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,32.46,0,0,0
1.83,6.74,37.1,0,0,0,0,0,0,0,0,25.92,0,0,0,0,0,4.35,0.02,15.58,0,0,0,0,0,4.26,0,0,0,2.9,0,3.13,0
1.83,6.76,37.25,0,0,0,0,0,0,0,0,26.01,0,0,0,0,0,3.19,0.02,16.45,0,0,0,0,0,4.27,0,0,0,2.91,0,3.14,0
1.83,6.74,36.97,0,0,0,0,0,0,0,0,25.95,0,0,0,0,0,4.35,0.02,15.6,0,0,0,0,0,4.26,0,0,0,2.78,0,3.33,0
1.84,8.21,35.67,0,0,0,0,0.73,0,0,0,27.55,0,0,0,0,0,0,0,15.53,0,0,0,0,0,4.56,0,0,0,4.52,0,3.23,0
1.83,6.89,37.75,0,0,0,0,0,0,0,0,26.58,0,0,0,0,0,5.39,0,15.93,0,0,0,0,0,0,0,0,0,4.06,0,3.4,0
1.85,6.83,34.41,0,0,0,0,0.77,0,0,0,25.6,0,0,0,0,0,4.34,0.02,15.12,0,0,0,0,0,4.56,0,0,0,3.62,0,4.73,0
1.84,7.12,35.98,0,0,0,0,0.75,0,0,0,25.25,0,0,0,0,0,4.31,0.02,14.41,0,0,0,0,0,4.36,0,0,0,4.19,0,3.61,0
1.84,6.78,35.24,0,0,0,0,0.76,0,0,0,25.44,0,0,0,0,0,4.31,0.02,15.03,0,0,0,0,0,4.31,0,0,0,3.44,0,4.67,0
1.86,5.79,33.33,0,0,0,0,0.77,0,0,0,26.81,0,0,0,0,0,4.4,0.02,15.34,0,0,0,0,0,4.4,0,0,0,3.05,0,6.09,0
1.87,4.74,32.54,0,0,0,0,0.79,0,0,0,27.29,0,0,0,0,0,4.48,0.02,15.62,0,0,0,0,0,4.49,0,0,0,3.11,0,6.92,0
1.9,8.57,20.5,0,0,0,0,0.72,0,0,0,34.67,0,0,0,0,0,4.72,0.02,13.7,0,0,0,9.69,0,0.94,0,0,0,0,0,6.47,0
1.86,0,5,2,1.5,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0.5,0,0,23,0,0,0,0
1.84,0,4.5,1,2,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0.5,0,0,25,0,0,0,0
1.82,0,4,0,2,0,1,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0.5,0,0,25.5,0,0,0,0
1.84,0,0,1,4,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0.5,0,0,29.5,0,0,0,0
1.84,0,0,0,1,0,0,0,0,0,0,0,0,0,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,0,0
1.85,0,4.5,1.6,1.4,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,24.5,0,2,0,0
1.85,0,4.5,1.6,1.4,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,24.5,2,0,0,0
1.84,0,4.5,1.6,1.4,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,2,0,0.5,0,0,24.5,0,0,0,0
1.84,0,4.5,1.6,1.4,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,2,0,0,0,0.5,0,0,24.5,0,0,0,0
1.84,1.6,3,0,1.4,0,0,1.5,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,24.5,0,0,2,0
1.77,14.36,38.2,8.06,0,0,0,0,0,0,0,0,1.52,0,0,0,0,10.22,0.03,22.11,0,0,0.67,0,0,1.97,0,0,0,0.9,0,1.96,0
1.77,16.65,37.12,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94,0.03,21.52,0,0,0.66,0,0,1.94,0,0,0,0.87,0,1.86,0
1.77,16.78,37.41,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02,0.03,21.69,0,0,0.67,0,0,0,0,0,0,0,0,3.91,0
1.77,14.12,37.26,9.45,0,0,0,0,0,0,0,1.89,0,0,0,0,0,9.98,0.03,21.6,0,0,0,0.68,0,0,0,0,0,0,0,4.99,0
1.76,14.35,37.84,8.02,0,0,0,0,0,0,0,1.92,0,0,0,0,0,10.14,0.03,21.95,0,0,0,0.68,0,0,0,0,0,0,0,5.07,0
1.76,19.92,34.38,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,0.03,20.66,0,0,0,1.87,0,0,0,0,0,0,0,4.84,0
