Young's Modulus at RT ( GPa ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Bi2O3,TiO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,MoO3
85.2,75.79,0,12.49,7.34,1.79,0,2.39,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,60.75,0.44,11.47,15.27,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,60.28,0.88,11.48,15.28,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,59.8,1.33,11.49,15.29,12.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,60.63,0.44,11.85,13.83,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,60.54,0.89,11.53,13.81,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,60.45,1.33,11.21,13.8,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,60.04,0.88,10.95,15.22,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,59.17,0.44,11.37,18.15,10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,59.2,0.87,11.19,17.86,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,59.28,1.31,11.09,17.43,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.5,64.96,0,7.18,12.11,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,65.47,0,8.44,12.2,0,0,0,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,60.81,0,8.36,15.11,0,0,0,15.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,62.79,0,8.36,15.1,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,61.45,0,8.45,12.22,0,0,0,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,66.96,0,7.17,12.1,0,0,0,13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,68.41,0,5.93,12,0,0,0,13.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,67.45,0,5.26,14.79,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,67.96,0,6.48,14.9,0,0,0,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66.7,0,6.55,12.05,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,65.28,0,7.21,12.17,0,0,0,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
75,65.61,0,7.25,12.23,0,0,0,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,65.64,0,7.25,10.7,0,0,0,15.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
71,69.57,0,6.73,9.29,0,0,0,13.09,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,65.81,0,7.27,12.15,0,0,0,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0
82,70.84,1.97,13.11,3.32,5.13,3.86,0,0,0,0.49,1.19,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0
82.9,70.59,1.63,13.02,4.36,5.22,3.85,0,0,0,0,1.22,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
82.3,70.34,2.1,13.34,3.88,5.18,3.88,0,0,0,0,1.2,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0
82.7,70.72,1.65,13.05,4.12,5.29,3.82,0,0,0,0,1.23,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0.08,0,0,0,0,0
83.6,69.89,1.58,13.28,5.24,5.16,3.66,0,0,0,0,1.08,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
82.9,70.39,1.77,13.36,4.11,5.26,3.79,0,0,0,0,1.22,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
83.2,70.45,1.66,13.3,4.23,5.52,3.52,0,0,0,0,1.22,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0
83.5,70.19,1.78,13.46,3.66,5.31,3.77,0,0,0,0.5,1.23,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
82.8,70.19,1.79,13.46,3.15,5.31,3.77,0,0,0,1,1.23,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
80.8,67.17,5.26,12.52,4.53,6.17,0.03,0,0,0,0,4.2,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
82.1,67.21,5.26,12.53,4.96,6.69,0.03,0,0,0,0,3.2,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
77.7,68,6.65,11.7,2.09,6.96,0.04,0,0,0,0,4.45,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
95.8,62.1,0,11.51,17.58,5.7,0,1.36,0.11,0.13,0,0,0,0.18,0,0.89,0,0,0,0,0.41,0,0,0.03,0,0,0,0,0,0
95,62.01,0,11.83,16.17,7.11,0,0.99,0.13,0.2,0,0,0,0.19,0,0.95,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0
95.4,61.87,0,11.8,16.92,6.53,0,0.99,0.13,0.2,0,0,0,0.19,0,0.95,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0
96.3,61.67,0,11.77,17.96,5.73,0,0.99,0.13,0.2,0,0,0,0.18,0,0.95,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0
96.5,61.41,0,11.72,19.43,4.59,0,0.98,0.13,0.2,0,0,0,0.18,0,0.94,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0
95.7,61.14,0,11.66,20.91,3.45,0,0.98,0.13,0.2,0,0,0,0.18,0,0.94,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0
95.2,61.09,0,11.65,21.67,3.12,0,0.62,0.14,0.2,0,0,0,0.16,0,0.94,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0
96,61.76,0,11.6,17.78,5.94,0,1.05,0.14,0.2,0,0,0,0.17,0,0.95,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0
97.3,61.75,0,11.6,18.71,4.94,0,1.05,0.14,0.2,0,0,0,0.17,0,1.03,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0
96.8,63.08,0,11.34,19.43,2.25,0,1.27,0.1,0.19,0,0.61,0,0.17,0,1.18,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0
95.6,62.35,0,10.84,18.12,5.46,0,1.36,0.15,0.13,0,0,0,0.17,0,0.91,0,0,0,0,0.36,0,0.15,0,0,0,0,0,0,0
96.3,61.39,0,11.6,16.56,6.8,0,1.27,0.12,0.15,0,0.24,0,0.18,0,1.21,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0
96,60.93,0,12.64,15.91,6.63,0,1.37,0.1,0.14,0,0.52,0,0.18,0,1.14,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0
95.5,61.96,0,10.81,17.18,6.51,0,1.05,0.15,0.2,0,0.3,0,0.18,0,1.03,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0
96.1,61.25,0,11.62,17.35,6.75,0,0,0.31,0.24,0,0.37,0,0.18,0,0.98,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0
96.5,62.03,0,11.54,17.57,5.42,0,0.8,0.21,0.21,0,0.79,0,0.17,0,0.9,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
95.1,62.87,0,10.92,17.53,5.46,0,1.36,0.1,0.13,0,0,0,0.18,0,0.91,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0
96.3,60.77,0,12.8,18.14,4.65,0,1.59,0.08,0.08,0,0.34,0,0.18,0,1.1,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0
95.6,62.57,0,11.68,18.34,4.36,0,1.26,0.12,0.14,0,0,0,0.18,0,0.86,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0
95.2,62.3,0,11.36,17.47,5.5,0,1.05,0.12,0.21,0,0.43,0,0.18,0,0.95,0,0,0,0,0.41,0,0,0.02,0,0,0,0,0,0
95.8,61.1,0,11.45,18.74,5.9,0,1.04,0.15,0.15,0,0,0,0.17,0,0.88,0,0,0,0,0.38,0,0,0.04,0,0,0,0,0,0
89.1,62.12,0,9.39,13.16,13.05,0,1.24,0.21,0.08,0,0.29,0,0.14,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0
89,61.58,0,9.4,13.79,12.85,0,1.04,0.21,0.08,0,0.59,0,0.14,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0
89.3,61.51,0,9.39,13.08,12.96,0,1.43,0.21,0.08,0,0.88,0,0.14,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0
89.7,60.93,0,9.6,12.52,14.54,0,1.71,0.25,0.05,0,0,0,0.14,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0
89.6,62.15,0,9.33,12.78,13.18,0,1.85,0.21,0.08,0,0,0,0.14,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0
89.5,61.57,0,9.16,12.64,14.28,0,1.64,0.21,0.08,0,0,0,0.14,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0
89.3,61.1,0,9.17,12.5,14.94,0,1.54,0.21,0.08,0,0,0,0.14,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0
87,71.63,0,0.4,6.57,9.34,0,0,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.5,79.57,13.03,1.28,0,0,0,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.01,69,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.74,63.1,0,5.5,0,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.96,58.64,0,10.59,0,0,0,0,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.08,51.3,0,15.8,0,0,0,0,32.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.55,47.9,0,21,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.2,53.2,0,5.5,0,0,0,0,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.89,52.3,0,10.6,0,0,0,0,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.71,52.9,0,21.4,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.88,42.4,0,15.7,0,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.66,48.1,0,15.9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.97,58.5,0,15.9,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.29,66.44,6.64,12.07,5.64,5.32,1.74,0,0,0,0,2.05,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
78.94,66.1,6.92,12.44,5.29,5.27,1.57,0,0,0,0,2.3,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0
79.36,66.23,6.61,12.12,6.2,5.28,2.07,0,0,0,0,1.4,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0.05,0,0,0,0,0
78.88,66.44,6.84,12.18,5.14,5.25,1.51,0,0,0,0,2.54,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
79.08,66.65,6.56,12.21,5.26,5.29,1.58,0,0,0,0,2.35,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
77.84,66.66,7.19,12.19,4.63,5.18,1.58,0,0,0,0,2.47,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0
80.67,66.77,5.92,11.78,6.51,5.32,1.33,0,0,0,0,2.28,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0
80.15,66.44,6.73,12.2,5.54,5.31,1.59,0,0,0,0,2.09,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
79.15,66.64,6.52,12.17,5.78,5.27,2.07,0,0,0,0,1.44,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0
77.63,66.82,7.05,12.13,4.49,5.19,2.12,0,0,0,0,2.11,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0
78.6,66.6,6.56,12.07,5.92,5.24,2.06,0,0,0,0,1.45,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
78.39,66.72,6.69,12.2,5.36,5.17,2.16,0,0,0,0,1.6,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0
79.01,66.69,6.88,12.39,4.88,4.9,2.34,0,0,0,0,1.82,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
79.57,66.57,6.5,12.1,6,5.23,2.06,0,0,0,0,1.44,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0
80.53,66.01,6.7,12.02,5.32,5.28,1.36,0,0,0,0,3.22,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0
77.98,66.16,7.01,12.27,5.23,4.07,2.33,0,0,0,0,2.84,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0
79.63,66.19,6.68,12.18,5.56,5.33,1.61,0,0,0,0,2.35,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
79.84,66.72,6.44,12.28,5.77,5.23,1.83,0,0,0,0,1.62,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0
77.91,65.99,6.79,11.75,5.76,5.32,2.44,0,0,0,0,1.85,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
79.57,66.46,6.46,11.96,5.84,5.28,1.45,0,0,0,0,2.45,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0
77.92,60.27,0,15.98,0,0,7.99,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0
87.93,62.16,0,8.8,9.3,19.16,0,0,0.06,0.05,0,0,0,0.1,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0
88.38,62.1,0,8.95,10.01,18.36,0,0,0.06,0.05,0,0,0,0.1,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0
87.9,62,0,9.03,10.22,18.18,0,0,0.06,0.05,0,0,0,0.1,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
88.1,62.01,0,9.08,10.54,17.8,0,0,0.06,0.05,0,0,0,0.1,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
87.9,61.28,0,9.02,10.58,17.51,0,1.04,0.06,0.05,0,0,0,0.1,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
88.02,61.28,0,9.04,10.74,17.25,0,1.1,0.07,0.06,0,0,0,0.1,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
88.58,61.16,0,9.02,10.75,17.23,0,1.26,0.07,0.06,0,0,0,0.1,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0
88.86,61.8,0,9.1,10.31,16.84,0,1.37,0.08,0.06,0,0,0,0.1,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0
88.86,61.83,0,9.1,10.18,16.88,0,1.43,0.08,0.06,0,0,0,0.1,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0
88.82,61.78,0,9.1,10.16,16.93,0,1.45,0.08,0.06,0,0,0,0.1,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0
77.35,69.05,0,10.48,5.47,0,0,1,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0
78.45,69.76,0,10.56,5.52,0,0,0,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0
82.59,68.99,0,10.48,5.45,0,0,0,13.88,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0
80.04,68.11,0,10.47,5.45,0,0,0.99,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.16,0,0,0,0,0
81.7,68.76,0,10.57,5.53,0,0,0,13.98,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.16,0,0,0,0,0
82.32,67.88,0,10.52,5.51,0,0,0,13.93,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.16,0,0,0,0,0
73.9,67.12,0,10.53,5.46,0,0,1,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0.16,0,0,0,0,0
74.18,67.19,0,10.48,5.45,0,0,1.98,12.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0.16,0,0,0,0,0
72.52,67.09,0,10.49,5.44,0,0,3.97,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0.16,0,0,0,0,0
75.62,66.77,0,10.62,5.52,0,0,1.02,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0.16,0,0,0,0,0
74.24,66.73,0,10.6,5.54,0,0,2.02,12.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0.16,0,0,0,0,0
74.18,66.82,0,10.59,5.47,0,0,3.01,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0.15,0,0,0,0,0
75.15,63.7,0.92,15.45,0,0,0,5.93,10.3,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.47,0,0,0
74.81,63.7,1.42,15.34,0,0,0,5.91,9.92,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.47,0,0,0
72.05,63.96,4.24,14.47,0,0,0,5.87,7.8,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.44,0,0,0
71.71,63.89,4.76,14.31,0,0,0,5.83,7.5,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.47,0,0,0
77.5,63.72,0.92,16.43,0,0,0,9.82,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.47,0,0,0
76.53,63.73,1.9,16.13,0,0,0,9.8,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.48,0,0,0
76.12,63.84,2.36,15.98,0,0,0,9.77,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.46,0,0,0
76.26,63.83,1.87,16.27,0,0,0,7.4,7.24,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2.39,0,0,0
76.19,63.69,0.97,16.68,0,0,0,7.4,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.46,0,0,0
73.5,65.73,2.35,14.53,0,0,0,5.95,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.44,0,0,0
72.67,66.64,4.84,12.8,0,0,0,9.9,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2.46,0,0,0
55.68,0,15.4,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2,0,0,0
77,0,10.9,5,0,29.7,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.8,0,0,0
72.86,0,17,8.9,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,0
72.24,0,16.3,13,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0,0
69.97,0,10.01,5.01,0,30.33,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0
58.58,0,7.5,5,0,15,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,0,0,0
47.27,0,1,0,3.1,16.18,0,0,5.59,5.19,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.34,0,0,0
55.55,0,3.3,0,0,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0,0,0
93.8,62.04,0,10.1,17.84,5.97,0,2.15,0.05,0.07,0,0,0,0.09,0,1.3,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0
92,64.13,0,10.95,14.42,6.37,0,2.12,0.05,0.07,0,0,0,0.15,0,1.3,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0
63.89,63.53,6.05,14.98,0.04,0.07,0,0,13.76,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.97,0,0,0
64.56,64.66,6.02,14.38,0.02,0.06,0,0,13.76,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0
68.11,63.98,4,16.35,0.02,0.13,0,0,14.4,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65.69,58.07,6.08,17.66,0.02,0.08,0,0,17.49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65.23,67.14,5.76,13.24,0.02,0.05,0,0,13.43,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65.56,67.11,5.77,13.23,0.02,0.05,0,0,13.46,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65,67.18,5.72,13.24,0.02,0.05,0,0,13.43,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65.87,67.21,5.65,12.78,0.54,0.02,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
66.9,56.21,6.14,18.31,0.05,0.06,0,0,18.87,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
69.06,57.42,5.35,18.59,1.06,0.05,0,0,17.17,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
69.03,65.71,5.15,13.9,1.6,0.04,0,0,13.42,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
68.09,65.61,5.12,13.9,0.01,0.03,0,0,15.15,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
67.37,66.48,5.11,13.1,2.01,0.03,0,0,13,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
65.94,65.33,6.25,13.88,0.01,0.07,0,0,13.84,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0
65.08,65.1,6.31,13.93,0.01,0.06,0,0,14.46,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0
69.14,67.8,3.46,13.46,2.79,0.04,0,0,12.28,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
66.81,57.05,5.03,18.71,0.02,0.07,0,0,18.53,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
66.88,59.39,5.78,17.5,0.01,0.02,0,0,14.42,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.4,70.36,2.13,13.3,3.86,5.14,3.88,0,0,0,0,1.25,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0
82.3,70.72,1.64,13.38,3.86,5.2,3.88,0,0,0,0,1.24,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0,0,0
82.3,70.83,1.59,13.08,4.09,6.57,2.81,0,0,0,0,0.93,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0
81.1,70.4,2.52,13.25,3.41,4.58,4.29,0,0,0,0,1.42,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.1,0,0,0,0,0
82.3,72.95,1.17,12.14,4,4.87,3.57,0,0,0,0,1.18,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.09,0,0,0,0,0
83.2,71.55,1.52,12.65,4.51,5.73,2.54,0,0,0,0,1.39,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0
83.7,71.08,1.1,12.09,5.96,4.98,3.17,0,0,0,0,1.51,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
84.1,72.95,0.07,11.11,6.84,3.74,2.81,0,0,0,0,2.37,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
84,72.06,0.53,12.23,5.94,4,3.37,0,0,0,0,1.76,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0
83.6,71.31,1.2,13.23,5.17,3.78,3.29,0,0,0,0,1.94,0,0.01,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0
66.92,64.28,3.28,14.64,2.1,0.04,0,0,13.48,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.06,0,0,0
67.03,58.34,0,14.96,4,0.06,0,0,15.56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0,4.98,0,0,0
71.16,55.08,0,15.02,0.36,3.63,0,0,14.56,0.36,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0.07,0,7.29,0,0,0
81.4,70.9,1.95,12.8,2.98,0,0,7.95,2.43,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
82,66.5,0,6.5,16.5,0,0,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
83,68,0,10,9,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,67.68,0,11.11,6.06,0,0,0,13.13,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,71.96,0,10.63,3.38,9,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0
86.5,70,0,10,6,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
